,0
865,156
866,71
867,123
868,45
869,48
870,40
871,77
872,112
873,36
874,38
875,200
876,37
877,36
878,38
879,46
880,57
881,96
882,37
883,37
884,38
885,38
886,53
887,39
888,35
889,36
890,36
891,36
892,37
893,37
894,37
895,38
896,38
897,38
898,37
899,37
900,41
901,37
902,37
903,38
904,38
905,36
906,36
907,37
908,37
909,34
910,34
911,34
912,33
913,41
914,125
915,44
916,80
917,60
918,47
919,171
920,124
921,41
922,48
923,120
924,61
925,117
926,41
927,38
928,167
929,36
930,38
931,37
932,38
933,38
934,37
935,38
936,42
937,35
938,37
939,36
940,36
941,36
942,38
943,39
944,37
945,38
946,39
947,37
948,38
949,38
950,47
951,37
952,38
953,41
954,38
955,36
956,36
957,36
958,36
959,34
960,33
961,38
962,88
963,69
964,35
965,39
966,117
967,44
968,100
969,92
970,55
971,79
972,35
973,61
974,39
975,37
976,130
977,82
978,44
979,38
980,40
981,37
982,37
983,39
984,44
985,39
986,75
987,37
988,36
989,37
990,36
991,37
992,37
993,38
994,38
995,38
996,39
997,37
998,38
999,37
1000,38
1001,37
1002,37
1003,38
1004,36
1005,36
1006,37
1007,35
1008,47
1009,45
1010,42
1011,45
1012,65
1013,101
1014,71
1015,47
1016,54
1017,74
1018,67
1019,155
1020,102
1021,59
1022,48
1023,54
1024,41
1025,47
1026,80
1027,117
1028,61
1029,70
1030,40
1031,58
1032,70
1033,68
1034,37
1035,131
1036,61
1037,39
1038,40
1039,39
1040,38
1041,36
1042,38
1043,36
1044,37
1045,37
1046,39
1047,39
1048,39
1049,38
1050,38
1051,38
1052,38
1053,38
1054,38
1055,39
1056,36
1057,36
1058,40
1059,36
1060,38
1061,35
1062,38
1063,145
1064,57
1065,59
1066,45
1067,117
1068,87
1069,53
1070,134
1071,40
1072,41
1073,46
1074,110
1075,112
1076,98
1077,79
1078,45
1079,58
1080,36
1081,94
1082,57
1083,71
1084,38
1085,69
1086,55
1087,149
1088,53
1089,41
1090,76
1091,37
1092,38
1093,38
1094,44
1095,39
1096,74
1097,47
1098,36
1099,36
1100,37
1101,36
1102,37
1103,38
1104,39
1105,37
1106,45
1107,46
1108,37
1109,38
1110,36
1111,37
1112,37
1113,37
1114,37
1115,36
1116,37
1117,112
1118,65
1119,44
1120,69
1121,73
1122,82
1123,64
1124,47
1125,152
1126,194
1127,71
1128,122
1129,85
1130,70
1131,99
1132,45
1133,118
1134,40
1135,72
1136,54
1137,80
1138,36
1139,37
1140,49
1141,81
1142,47
1143,71
1144,48
1145,53
1146,36
1147,38
1148,36
1149,37
1150,39
1151,36
1152,36
1153,38
1154,36
1155,38
1156,38
1157,37
1158,39
1159,42
1160,38
1161,38
1162,38
1163,39
1164,36
1165,36
1166,37
1167,62
1168,62
1169,40
1170,39
1171,42
1172,134
1173,107
1174,40
1175,186
1176,54
1177,147
1178,116
1179,60
1180,62
1181,73
1182,90
1183,39
1184,86
1185,38
1186,63
1187,87
1188,103
1189,59
1190,35
1191,57
1192,82
1193,46
1194,37
1195,34
1196,108
1197,43
1198,36
1199,45
1200,34
1201,35
1202,36
1203,37
1204,37
1205,39
1206,52
1207,67
1208,75
1209,35
1210,38
1211,35
1212,35
1213,36
1214,37
1215,39
1216,37
1217,38
1218,36
1219,39
1220,37
1221,38
1222,36
1223,51
1224,37
1225,43
1226,53
1227,127
1228,40
1229,38
1230,36
1231,68
1232,82
1233,111
1234,49
1235,58
1236,88
1237,73
1238,33
1239,78
1240,67
1241,32
1242,77
1243,88
1244,39
1245,60
1246,35
1247,45
1248,35
1249,36
1250,34
1251,35
1252,35
1253,35
1254,37
1255,37
1256,37
1257,39
1258,47
1259,33
1260,34
1261,35
1262,37
1263,37
1264,36
1265,37
1266,36
1267,188
1268,40
1269,44
1270,38
1271,34
1272,101
1273,56
1274,55
1275,146
1276,39
1277,36
1278,37
1279,37
1280,71
1281,70
1282,49
1283,90
1284,79
1285,93
1286,96
1287,138
1288,78
1289,43
1290,119
1291,61
1292,32
1293,127
1294,35
1295,39
1296,90
1297,69
1298,34
1299,79
1300,60
1301,68
1302,46
1303,36
1304,45
1305,31
1306,59
1307,33
1308,37
1309,35
1310,93
1311,32
1312,32
1313,35
1314,35
1315,42
1316,40
1317,39
1318,37
1319,38
1320,53
1321,107
1322,34
1323,35
1324,36
1325,36
1326,36
1327,38
1328,63
1329,51
1330,50
1331,40
1332,35
1333,32
1334,135
1335,54
1336,37
1337,83
1338,65
1339,83
1340,94
1341,118
1342,75
1343,45
1344,120
1345,53
1346,40
1347,47
1348,42
1349,39
1350,33
1351,137
1352,31
1353,37
1354,58
1355,39
1356,31
1357,35
1358,53
1359,39
1360,31
1361,31
1362,32
1363,34
1364,36
1365,36
1366,38
1367,37
1368,39
1369,39
1370,74
1371,34
1372,33
1373,35
1374,35
1375,35
1376,36
1377,36
1378,34
1379,35
1380,35
1381,38
1382,32
1383,61
1384,47
1385,49
1386,58
1387,42
1388,47
1389,61
1390,39
1391,190
1392,177
1393,148
1394,39
1395,62
1396,113
1397,62
1398,100
1399,149
1400,37
1401,42
1402,47
1403,103
1404,46
1405,49
1406,74
1407,70
1408,56
1409,43
1410,37
1411,30
1412,30
1413,32
1414,33
1415,35
1416,34
1417,39
1418,37
1419,38
1420,38
1421,40
1422,87
1423,40
1424,33
1425,33
1426,31
1427,32
1428,38
1429,36
1430,44
1431,36
1432,35
1433,35
1434,36
1435,34
1436,34
1437,37
1438,36
1439,48
1440,33
1441,32
1442,69
1443,40
1444,43
1445,130
1446,67
1447,40
1448,34
1449,47
1450,43
1451,51
1452,52
1453,34
1454,87
1455,58
1456,96
1457,60
1458,38
1459,42
1460,112
1461,55
1462,43
1463,48
1464,83
1465,34
1466,93
1467,61
1468,34
1469,46
1470,35
1471,159
1472,29
1473,28
1474,31
1475,34
1476,33
1477,33
1478,33
1479,36
1480,41
1481,36
1482,43
1483,29
1484,29
1485,31
1486,30
1487,42
1488,34
1489,43
1490,34
1491,34
1492,47
1493,35
1494,30
1495,37
1496,90
1497,137
1498,89
1499,108
1500,44
1501,65
1502,42
1503,57
1504,47
1505,52
1506,46
1507,39
1508,34
1509,42
1510,33
1511,38
1512,47
1513,33
1514,31
1515,49
1516,47
1517,40
1518,36
1519,33
1520,32
1521,34
1522,34
1523,29
1524,28
1525,29
1526,34
1527,35
1528,35
1529,33
1530,34
1531,35
1532,36
1533,40
1534,101
1535,35
1536,33
1537,29
1538,32
1539,29
1540,29
1541,32
1542,46
1543,33
1544,31
1545,31
1546,29
1547,45
1548,53
1549,50
1550,52
1551,158
1552,76
1553,42
1554,61
1555,37
1556,37
1557,44
1558,68
1559,70
1560,34
1561,32
1562,124
1563,34
1564,58
1565,112
1566,35
1567,40
1568,37
1569,33
1570,38
1571,56
1572,117
1573,35
1574,52
1575,29
1576,29
1577,33
1578,32
1579,32
1580,39
1581,36
1582,37
1583,40
1584,39
1585,39
1586,34
1587,46
1588,30
1589,31
1590,30
1591,32
1592,37
1593,35
1594,38
1595,32
1596,34
1597,32
1598,52
1599,41
1600,45
1601,46
1602,105
1603,62
1604,38
1605,40
1606,54
1607,53
1608,34
1609,126
1610,46
1611,87
1612,35
1613,42
1614,46
1615,30
1616,36
1617,60
1618,73
1619,41
1620,39
1621,42
1622,45
1623,48
1624,34
1625,34
1626,50
1627,35
1628,35
1629,42
1630,31
1631,30
1632,31
1633,33
1634,32
1635,46
1636,36
1637,38
1638,39
1639,38
1640,39
1641,55
1642,30
1643,31
1644,31
1645,35
1646,32
1647,41
1648,36
1649,37
1650,32
1651,37
1652,43
1653,47
1654,47
1655,172
1656,120
1657,41
1658,48
1659,36
1660,38
1661,37
1662,37
1663,36
1664,40
1665,50
1666,44
1667,48
1668,38
1669,33
1670,65
1671,37
1672,40
1673,38
1674,36
1675,139
1676,32
1677,32
1678,33
1679,34
1680,35
1681,36
1682,37
1683,37
1684,35
1685,37
1686,40
1687,35
1688,39
1689,38
1690,47
1691,34
1692,32
1693,33
1694,32
1695,34
1696,33
1697,34
1698,34
1699,56
1700,57
1701,37
1702,34
1703,33
1704,34
1705,39
1706,156
1707,88
1708,36
1709,156
1710,42
1711,64
1712,46
1713,39
1714,42
1715,34
1716,35
1717,33
1718,91
1719,40
1720,42
1721,43
1722,166
1723,37
1724,63
1725,67
1726,72
1727,60
1728,47
1729,34
1730,34
1731,35
1732,36
1733,36
1734,34
1735,37
1736,35
1737,39
1738,36
1739,37
1740,39
1741,37
1742,37
1743,44
1744,38
1745,32
1746,32
1747,35
1748,35
1749,35
1750,34
1751,42
1752,33
1753,34
1754,34
1755,34
1756,63
1757,39
1758,99
1759,44
1760,35
1761,108
1762,37
1763,39
1764,45
1765,97
1766,59
1767,132
1768,39
1769,36
1770,38
1771,35
1772,87
1773,104
1774,48
1775,56
1776,52
1777,40
1778,45
1779,39
1780,35
1781,33
1782,63
1783,160
1784,45
1785,52
1786,38
1787,37
1788,39
1789,35
1790,36
1791,38
1792,35
1793,43
1794,37
1795,35
1796,144
1797,42
1798,33
1799,32
1800,36
1801,37
1802,36
1803,49
1804,39
1805,37
1806,34
1807,39
1808,40
1809,66
1810,47
1811,44
1812,36
1813,60
1814,132
1815,57
1816,59
1817,143
1818,41
1819,65
1820,83
1821,86
1822,76
1823,50
1824,118
1825,84
1826,51
1827,40
1828,38
1829,132
1830,61
1831,38
1832,34
1833,34
1834,94
1835,38
1836,60
1837,39
1838,37
1839,36
1840,36
1841,40
1842,37
1843,45
1844,35
1845,36
1846,39
1847,40
1848,34
1849,36
1850,89
1851,55
1852,34
1853,33
1854,34
1855,61
1856,127
1857,41
1858,44
1859,56
1860,43
1861,41
1862,67
1863,55
1864,87
1865,133
1866,45
1867,97
1868,43
1869,156
1870,81
1871,39
1872,58
1873,50
1874,158
1875,61
1876,35
1877,38
1878,60
1879,57
1880,46
1881,46
1882,92
1883,62
1884,40
1885,54
1886,39
1887,36
1888,199
1889,39
1890,46
1891,35
1892,46
1893,71
1894,44
1895,145
1896,38
1897,38
1898,36
1899,37
1900,37
1901,36
1902,35
1903,35
1904,46
1905,46
1906,56
1907,74
1908,99
1909,137
1910,50
1911,163
1912,119
1913,101
1914,152
1915,202
1916,58
1917,44
1918,98
1919,43
1920,59
1921,62
1922,121
1923,39
1924,37
1925,130
1926,89
1927,37
1928,36
1929,37
1930,36
1931,36
1932,55
1933,36
1934,45
1935,38
1936,104
1937,39
1938,55
1939,35
1940,35
1941,59
1942,45
1943,154
1944,38
1945,38
1946,36
1947,34
1948,44
1949,57
1950,37
1951,38
1952,42
1953,38
1954,80
1955,35
1956,36
1957,42
1958,74
1959,73
1960,44
1961,141
1962,172
1963,44
1964,55
1965,88
1966,45
1967,53
1968,130
1969,150
1970,55
1971,40
1972,173
1973,78
1974,61
1975,37
1976,130
1977,45
1978,45
1979,36
1980,39
1981,37
1982,50
1983,57
1984,40
1985,35
1986,61
1987,73
1988,36
1989,37
1990,92
1991,44
1992,50
1993,35
1994,34
1995,34
1996,38
1997,38
1998,37
1999,40
2000,38
2001,41
2002,35
2003,35
2004,36
2005,36
2006,102
2007,35
2008,33
2009,36
2010,83
2011,37
2012,42
2013,37
2014,194
2015,181
2016,155
2017,37
2018,165
2019,84
2020,48
2021,132
2022,167
2023,36
2024,100
2025,41
2026,68
2027,73
2028,111
2029,66
2030,80
2031,38
2032,38
2033,40
2034,148
2035,38
2036,37
2037,44
2038,36
2039,53
2040,44
2041,35
2042,36
2043,39
2044,39
2045,38
2046,149
2047,82
2048,36
2049,37
2050,40
2051,36
2052,66
2053,51
2054,35
2055,37
2056,36
2057,35
2058,34
2059,33
2060,33
2061,35
2062,55
2063,45
2064,176
2065,53
2066,175
2067,58
2068,43
2069,95
2070,161
2071,110
2072,152
2073,58
2074,39
2075,59
2076,90
2077,123
2078,41
2079,150
2080,36
2081,40
2082,41
2083,118
2084,43
2085,39
2086,37
2087,36
2088,45
2089,42
2090,48
2091,51
2092,41
2093,39
2094,37
2095,36
2096,42
2097,38
2098,39
2099,39
2100,37
2101,82
2102,37
2103,121
2104,78
2105,38
2106,36
2107,34
2108,36
2109,34
2110,34
2111,56
2112,55
2113,43
2114,121
2115,175
2116,49
2117,46
2118,45
2119,38
2120,44
2121,40
2122,52
2123,140
2124,38
2125,98
2126,55
2127,49
2128,36
2129,47
2130,50
2131,50
2132,71
2133,39
2134,44
2135,69
2136,38
2137,36
2138,37
2139,58
2140,45
2141,52
2142,77
2143,34
2144,34
2145,42
2146,36
2147,43
2148,41
2149,39
2150,41
2151,45
2152,38
2153,36
2154,38
2155,35
2156,39
2157,56
2158,38
2159,36
2160,35
2161,34
2162,34
2163,35
2164,51
2165,51
2166,119
2167,35
2168,47
2169,53
2170,51
2171,68
2172,169
2173,46
2174,45
2175,42
2176,54
2177,79
2178,41
2179,53
2180,41
2181,34
2182,43
2183,43
2184,103
2185,39
2186,45
2187,61
2188,190
2189,44
2190,36
2191,38
2192,55
2193,46
2194,33
2195,35
2196,38
2197,36
2198,36
2199,40
2200,41
2201,38
2202,49
2203,39
2204,43
2205,35
2206,36
2207,38
2208,77
2209,37
2210,45
2211,55
2212,38
2213,36
2214,40
2215,35
2216,38
2217,111
2218,180
2219,114
2220,50
2221,64
2222,154
2223,49
2224,94
2225,53
2226,42
2227,71
2228,48
2229,38
2230,48
2231,42
2232,42
2233,56
2234,44
2235,51
2236,70
2237,52
2238,41
2239,88
2240,65
2241,36
2242,36
2243,32
2244,34
2245,36
2246,57
2247,52
2248,40
2249,43
2250,38
2251,41
2252,42
2253,47
2254,44
2255,56
2256,36
2257,36
2258,39
2259,70
2260,67
2261,36
2262,37
2263,39
2264,41
2265,33
2266,35
2267,73
2268,50
2269,85
2270,128
2271,74
2272,165
2273,52
2274,150
2275,66
2276,200
2277,146
2278,61
2279,48
2280,36
2281,36
2282,64
2283,35
2284,102
2285,55
2286,37
2287,193
2288,43
2289,36
2290,47
2291,42
2292,42
2293,43
2294,49
2295,36
2296,32
2297,33
2298,35
2299,36
2300,37
2301,39
2302,44
2303,39
2304,41
2305,42
2306,40
2307,54
2308,52
2309,155
2310,44
2311,37
2312,36
2313,40
2314,44
2315,48
2316,35
2317,36
2318,34
2319,35
2320,37
2321,54
2322,65
2323,66
2324,122
2325,40
2326,112
2327,46
2328,58
2329,68
2330,69
2331,58
2332,36
2333,61
2334,51
2335,40
2336,79
2337,54
2338,40
2339,34
2340,35
2341,36
2342,38
2343,37
2344,43
2345,45
2346,40
2347,47
2348,38
2349,46
2350,61
2351,178
2352,37
2353,39
2354,71
2355,105
2356,40
2357,41
2358,44
2359,36
2360,36
2361,41
2362,37
2363,39
2364,41
2365,41
2366,36
2367,36
2368,35
2369,49
2370,63
2371,39
2372,37
2373,143
2374,200
2375,93
2376,95
2377,87
2378,52
2379,125
2380,179
2381,103
2382,43
2383,47
2384,72
2385,167
2386,104
2387,53
2388,49
2389,110
2390,48
2391,40
2392,57
2393,41
2394,37
2395,80
2396,46
2397,36
2398,35
2399,38
2400,79
2401,43
2402,44
2403,44
2404,40
2405,61
2406,38
2407,36
2408,35
2409,37
2410,50
2411,44
2412,41
2413,42
2414,48
2415,78
2416,65
2417,52
2418,39
2419,44
2420,38
2421,39
2422,41
2423,35
2424,35
2425,65
2426,59
2427,64
2428,59
2429,49
2430,47
2431,62
2432,56
2433,42
2434,41
2435,73
2436,147
2437,60
2438,47
2439,120
2440,44
2441,59
2442,121
2443,86
2444,36
2445,42
2446,44
2447,35
2448,53
2449,46
2450,55
2451,64
2452,34
2453,38
2454,39
2455,39
2456,38
2457,42
2458,49
2459,189
2460,54
2461,50
2462,39
2463,39
2464,39
2465,40
2466,34
2467,49
2468,44
2469,92
2470,62
2471,52
2472,42
2473,40
2474,39
2475,40
2476,37
2477,42
2478,50
2479,38
2480,184
2481,57
2482,94
2483,50
2484,63
2485,46
2486,42
2487,54
2488,42
2489,43
2490,54
2491,44
2492,59
2493,48
2494,41
2495,44
2496,50
2497,64
2498,40
2499,44
2500,56
2501,61
2502,51
2503,54
2504,159
2505,35
2506,37
2507,37
2508,39
2509,45
2510,37
2511,38
2512,43
2513,51
2514,49
2515,38
2516,41
2517,41
2518,34
2519,34
2520,50
2521,46
2522,37
2523,40
2524,37
2525,40
2526,35
2527,36
2528,38
2529,36
2530,65
2531,46
2532,147
2533,40
2534,44
2535,55
2536,47
2537,36
2538,39
2539,95
2540,40
2541,38
2542,56
2543,42
2544,38
2545,56
2546,42
2547,175
2548,39
2549,40
2550,43
2551,42
2552,44
2553,65
2554,118
2555,45
2556,49
2557,89
2558,79
2559,33
2560,32
2561,43
2562,39
2563,44
2564,36
2565,38
2566,37
2567,43
2568,44
2569,67
2570,36
2571,34
2572,39
2573,35
2574,60
2575,55
2576,55
2577,44
2578,41
2579,39
2580,38
2581,39
2582,61
2583,52
2584,54
2585,48
2586,61
2587,48
2588,113
2589,52
2590,43
2591,41
2592,33
2593,41
2594,40
2595,40
2596,41
2597,39
2598,68
2599,63
2600,45
2601,43
2602,40
2603,40
2604,50
2605,42
2606,38
2607,33
2608,38
2609,37
2610,35
2611,40
2612,37
2613,39
2614,42
2615,36
2616,36
2617,42
2618,41
2619,44
2620,57
2621,45
2622,68
2623,169
2624,34
2625,39
2626,32
2627,36
2628,44
2629,47
2630,38
2631,39
2632,39
2633,38
2634,56
2635,51
2636,52
2637,64
2638,198
2639,42
2640,70
2641,56
2642,42
2643,42
2644,127
2645,57
2646,41
2647,51
2648,50
2649,36
2650,87
2651,41
2652,46
2653,35
2654,107
2655,50
2656,50
2657,36
2658,37
2659,44
2660,31
2661,33
2662,38
2663,37
2664,52
2665,38
2666,38
2667,42
2668,41
2669,37
2670,44
2671,39
2672,49
2673,43
2674,33
2675,38
2676,35
2677,32
2678,39
2679,37
2680,39
2681,40
2682,53
2683,56
2684,78
2685,38
2686,55
2687,36
2688,61
2689,55
2690,39
2691,201
2692,81
2693,134
2694,52
2695,48
2696,38
2697,39
2698,36
2699,198
2700,38
2701,63
2702,80
2703,125
2704,37
2705,37
2706,46
2707,73
2708,36
2709,36
2710,36
2711,186
2712,101
2713,32
2714,34
2715,37
2716,47
2717,38
2718,43
2719,39
2720,38
2721,41
2722,39
2723,40
2724,42
2725,43
2726,40
2727,44
2728,38
2729,37
2730,38
2731,35
2732,34
2733,33
2734,55
2735,151
2736,54
2737,43
2738,46
2739,163
2740,40
2741,203
2742,194
2743,140
2744,74
2745,38
2746,53
2747,52
2748,95
2749,121
2750,54
2751,43
2752,89
2753,38
2754,49
2755,35
2756,81
2757,43
2758,41
2759,45
2760,41
2761,36
2762,179
2763,40
2764,37
2765,48
2766,62
2767,42
2768,41
2769,37
2770,36
2771,35
2772,37
2773,41
2774,35
2775,38
2776,39
2777,40
2778,39
2779,41
2780,36
2781,36
2782,34
2783,34
2784,32
2785,33
2786,31
2787,35
2788,34
2789,35
2790,35
2791,67
2792,202
2793,75
2794,54
2795,51
2796,92
2797,71
2798,150
2799,61
2800,54
2801,42
2802,34
2803,43
2804,43
2805,43
2806,43
2807,42
2808,40
2809,34
2810,33
2811,33
2812,37
2813,43
2814,70
2815,42
2816,36
2817,38
2818,44
2819,46
2820,40
2821,136
2822,35
2823,49
2824,34
2825,37
2826,34
2827,30
2828,42
2829,101
2830,42
2831,34
2832,36
2833,39
2834,36
2835,40
2836,36
2837,63
2838,38
2839,36
2840,38
2841,35
2842,33
2843,33
2844,33
2845,34
2846,51
2847,37
2848,32
2849,69
2850,133
2851,41
2852,53
2853,67
2854,41
2855,35
2856,38
2857,37
2858,34
2859,41
2860,33
2861,37
2862,31
2863,37
2864,36
2865,28
2866,38
2867,36
2868,61
2869,126
2870,34
2871,36
2872,31
2873,33
2874,36
2875,68
2876,149
2877,34
2878,33
2879,28
2880,35
2881,38
2882,39
2883,43
2884,37
2885,59
2886,36
2887,34
2888,37
2889,45
2890,34
2891,35
2892,32
2893,32
2894,31
2895,31
2896,79
2897,91
