,0
0,0.5355401690198203
1,0.49985711620482814
2,0.37509388198987753
3,0.47052219860129935
4,0.3188483944460159
5,0.7281568029686865
6,0.37894552720746044
7,0.4738408712970173
8,0.41309274229013404
9,0.31357279462238125
10,0.66244503329249
11,0.5200853008996925
12,0.567569805639784
13,0.5601293765824062
14,0.46998992472494455
15,0.46983894070610605
16,0.4038642702009439
17,0.2693069259941904
18,0.3781923763091601
19,0.3517336329681716
20,0.3858650328002565
21,0.7850047311790246
22,0.3369854428717909
23,0.5432972200059252
24,0.301853827969223
25,0.34860656345356766
26,0.37445347515100047
27,0.39781795281239346
28,0.6833925589366224
29,0.6148967197481188
30,0.5822751964490724
31,0.19926812541683006
32,0.42388851963054647
33,0.46071114956661635
34,0.3780530811901464
35,0.7549296729658741
36,0.3345004145325443
37,0.4008397851135144
38,0.6525568240769619
39,0.33211903268872783
40,0.7879961243575957
41,0.4615908924904063
42,0.3012455532067026
43,0.7868647949590486
44,0.5071253781542683
45,0.39936306951314143
46,0.391737780299925
47,0.5466072281167633
48,0.5929883992846681
49,0.46597085651930387
50,0.583900465363701
51,0.4151500917469555
52,0.5166346038711878
53,0.5281366978640141
54,0.16080439466786858
55,0.45112175949900196
56,0.36017856099606066
57,0.9365339408540656
58,0.5581462088380394
59,0.7650016072287479
60,0.5273704602127722
61,0.7123517970671305
62,0.7408315068964595
63,0.8954016466072379
64,0.784325987545446
65,0.26483766759403504
66,0.47856014593917245
67,0.5137471523646009
68,0.44288074138816785
69,0.546390109927969
70,0.37791522175907566
71,0.3022877854797489
72,0.43379103392317225
73,0.39172775889501193
74,0.5669569640896984
75,0.7076062071487823
76,0.7661221979934509
77,0.7044086431231577
78,0.4261322901019564
79,0.7810463697916188
80,0.6020740674446161
81,0.5919988038592174
82,0.6388963658335519
83,0.6520485485577986
84,0.11559570775999504
85,0.4129485269727368
86,0.34113891029997667
87,0.4630984258751755
88,0.8574682088487499
89,0.472123574422431
90,0.30357040358141585
91,0.5715160655049623
92,0.5273712603474489
93,0.8982317944486048
94,0.5163223782777594
95,0.8858938591773367
96,0.8416626503050474
97,0.8821067405964282
98,0.5688267738373254
99,0.5400869476182012
100,0.5413598013961652
101,0.4541997852722857
102,0.5292322239982316
103,0.8117617420158656
104,0.4758028289910042
105,0.2273620750359962
106,0.35530442136476376
107,0.3337208159132533
108,0.5571111169305895
109,0.48062742729825614
110,0.1822615196936727
111,0.14861190781315473
112,0.5860566813265998
113,0.6045492575686233
114,0.6287304330749677
115,0.39950440349896876
116,0.5454450664864511
117,0.45796009548213307
118,0.4156202491633009
119,0.7425862618607587
120,0.346902323145991
121,0.4304238228609286
122,0.37795300421396677
123,0.26463277911793004
124,0.3787129534170428
125,0.36549743997057127
126,0.36304138150386867
127,0.6753551244002864
128,0.31484861652963886
129,0.29981578539969833
130,0.31273643494951775
131,0.5154938993874832
132,0.41285976080500564
133,0.3067984741864865
134,0.5147332839578528
135,0.4127997850483665
136,0.2351821912273455
137,0.4429899425685804
138,0.5272585176630472
139,0.26823634847662153
140,0.3438366821437489
141,0.952616023955734
142,0.4649367265431181
143,0.5577009138957845
144,0.37668051347232295
145,0.24435015353099404
146,0.3306791603757676
147,0.40673325518974485
148,0.42606012521749687
149,0.7315755850771264
150,0.7310853582072008
151,0.316108110229181
152,0.34118892350563795
153,0.5887094300153747
154,0.43943516368378516
155,0.4227250023893647
156,0.566711672157278
157,0.594322014121553
158,0.16989148644926982
159,0.8412006444670443
160,0.746724719574647
161,0.27513733601986284
162,0.3413814312118669
163,0.1909700434355919
164,0.37292460334714045
165,0.9674323677976601
166,0.3692838006209037
167,0.3802043675357886
168,0.5907717877805737
169,0.8695212566155033
170,0.719356485478656
171,0.6426109342218811
172,0.3971635169771032
173,0.5570922572246093
174,0.5729015529156448
175,0.7750074908970336
176,0.615052631353862
177,0.29376199792203944
178,0.4262799171880625
179,0.35131282813617676
180,0.6417995185589308
181,0.6457788160950628
182,0.2128917918147862
183,0.4088233658542237
184,0.46195599614762933
185,0.5926370167130998
186,0.3976752011229761
187,0.4045767532700582
188,0.4778579395087823
189,0.6391170429275265
190,0.6192764568417612
191,0.42158459288627276
192,0.5540247068773623
193,0.7695926989836562
194,0.7885154011882817
195,0.5185856245003433
196,0.5300218915445329
197,0.46946145093025116
198,0.40638491104534463
199,0.3762614930111638
200,0.7672813860484509
201,0.34311536203921267
