Img no,sp_id,cent_X,cent_Y,width,height,area,grayavg,eccentricity
0.0,1.0,8.010452961672474,7.944250871080139,17.0,17.0,287.0,34.0,0.13845762738297748
0.0,2.0,8.805369127516778,25.01006711409396,18.0,21.0,298.0,52.0,0.5297578185802626
0.0,3.0,5.517509727626459,42.42023346303502,17.0,25.0,257.0,69.0,0.7396012189915817
0.0,4.0,10.200626959247648,58.01880877742947,24.0,24.0,319.0,72.0,0.7066987147152505
0.0,5.0,12.018324607329843,73.95287958115183,27.0,21.0,382.0,51.0,0.7137085888023952
0.0,6.0,7.1661016949152545,91.2,17.0,22.0,295.0,46.0,0.5162777536526192
0.0,7.0,9.771830985915493,108.86760563380281,20.0,20.0,355.0,32.0,0.4262061429973029
0.0,8.0,7.8566666666666665,126.66666666666667,17.0,19.0,300.0,32.0,0.34975156035313254
0.0,9.0,8.0,144.0,17.0,17.0,289.0,36.0,0.0
0.0,10.0,7.683453237410072,160.88129496402877,17.0,17.0,278.0,35.0,0.3322843763904908
0.0,11.0,8.065292096219931,177.97594501718214,18.0,17.0,291.0,37.0,0.17435184141852128
0.0,12.0,8.745222929936306,194.96815286624204,19.0,17.0,314.0,35.0,0.42177851178306175
0.0,13.0,18.909822866344605,219.38003220611915,61.0,32.0,621.0,168.0,0.9500643405084415
0.0,14.0,8.569405099150142,235.1614730878187,23.0,27.0,353.0,54.0,0.6907176939107389
0.0,15.0,8.841121495327103,250.19626168224298,21.0,17.0,214.0,118.0,0.5159236785915303
0.0,16.0,7.230769230769231,264.6623931623932,17.0,19.0,234.0,38.0,0.6325882896003902
0.0,17.0,9.417582417582418,276.7967032967033,19.0,13.0,182.0,63.0,0.6772100333015317
0.0,18.0,7.271341463414634,292.1798780487805,18.0,24.0,328.0,37.0,0.5825092008265831
0.0,19.0,8.056047197640117,312.6047197640118,18.0,20.0,339.0,41.0,0.4783542906902521
0.0,20.0,8.509316770186336,331.56832298136646,21.0,18.0,322.0,45.0,0.309534172344094
0.0,21.0,8.282828282828282,349.1986531986532,19.0,17.0,297.0,47.0,0.4199796882585117
0.0,22.0,8.106164383561644,366.1575342465753,19.0,17.0,292.0,36.0,0.33880614481548005
0.0,23.0,8.044827586206896,383.19310344827585,18.0,17.0,290.0,35.0,0.35824005413540416
0.0,24.0,8.549206349206349,400.46666666666664,19.0,19.0,315.0,33.0,0.384996267723463
0.0,25.0,5.16,417.34,16.0,24.0,200.0,56.0,0.7754714614808244
0.0,26.0,7.0266272189349115,443.2248520710059,18.0,25.0,338.0,54.0,0.6685712038942706
0.0,27.0,6.480286738351254,465.21505376344084,15.0,21.0,279.0,53.0,0.6770770329467616
0.0,28.0,8.043046357615895,483.612582781457,17.0,18.0,302.0,42.0,0.32555033861181004
0.0,29.0,8.0,501.0,17.0,17.0,289.0,31.0,0.0
0.0,30.0,6.976525821596244,522.6901408450705,17.0,30.0,426.0,67.0,0.8512173149429512
0.0,31.0,7.226781857451404,553.6501079913606,18.0,33.0,463.0,76.0,0.8466299912501236
0.0,32.0,7.598187311178248,580.190332326284,19.0,22.0,331.0,36.0,0.5471599426876155
0.0,33.0,7.912225705329154,599.8369905956113,18.0,20.0,319.0,35.0,0.4510426782729731
0.0,34.0,7.90566037735849,618.9150943396227,17.0,19.0,318.0,35.0,0.4330514417116815
0.0,35.0,8.075085324232083,636.877133105802,17.0,18.0,293.0,38.0,0.243307707996614
0.0,36.0,8.061855670103093,654.0103092783505,18.0,17.0,291.0,37.0,0.1523760108416333
0.0,37.0,7.830388692579505,670.8833922261484,17.0,17.0,283.0,41.0,0.2872802180192141
0.0,38.0,8.387417218543046,687.9569536423841,18.0,17.0,302.0,35.0,0.3255503386118097
0.0,39.0,8.0,705.0,17.0,17.0,289.0,39.0,0.0
0.0,40.0,8.0,722.0,17.0,17.0,289.0,37.0,0.0
0.0,41.0,7.972222222222222,738.9722222222222,17.0,17.0,288.0,41.0,0.13608276348795423
0.0,42.0,8.585034013605442,755.5238095238095,19.0,18.0,294.0,45.0,0.4069800428911888
0.0,43.0,7.903914590747331,772.170818505338,17.0,17.0,281.0,36.0,0.3274088414936386
0.0,44.0,8.022727272727273,788.1022727272727,18.0,18.0,264.0,45.0,0.45540161121046807
0.0,45.0,6.5059288537549405,804.4110671936759,16.0,20.0,253.0,69.0,0.6883065103597584
0.0,46.0,7.900602409638554,824.4246987951807,18.0,22.0,332.0,60.0,0.6441956407506331
0.0,47.0,7.807971014492754,842.3478260869565,17.0,18.0,276.0,39.0,0.40065277128682253
0.0,48.0,8.0,858.5,17.0,16.0,272.0,31.0,0.33850160019316505
0.0,49.0,8.0,875.0,17.0,17.0,289.0,31.0,0.0
0.0,50.0,8.0,892.0,17.0,17.0,289.0,30.0,0.0
0.0,51.0,8.0,908.5,17.0,16.0,272.0,39.0,0.33850160019316505
0.0,52.0,7.7073170731707314,923.890243902439,17.0,15.0,246.0,30.0,0.4259285051796517
0.0,53.0,10.11038961038961,425.8831168831169,14.0,15.0,154.0,111.0,0.33223261908261914
0.0,54.0,23.40923076923077,452.75384615384615,25.0,17.0,325.0,59.0,0.7802354059059163
0.0,55.0,20.29936305732484,534.343949044586,22.0,20.0,314.0,35.0,0.5362335171126359
0.0,56.0,22.275659824046922,567.7800586510264,23.0,20.0,341.0,40.0,0.5317273360328135
0.0,57.0,22.425465838509318,807.4658385093168,21.0,19.0,322.0,33.0,0.5110444183240141
0.0,58.0,23.643962848297214,41.86687306501548,21.0,20.0,323.0,46.0,0.5125759071327456
0.0,59.0,23.846607669616517,246.7669616519174,23.0,23.0,339.0,102.0,0.5666525830948537
0.0,60.0,23.58730158730159,435.7111111111111,22.0,20.0,315.0,51.0,0.32460526182162613
0.0,61.0,24.120401337792643,298.438127090301,20.0,18.0,299.0,40.0,0.4554992646204768
0.0,62.0,22.466898954703833,417.2404181184669,19.0,21.0,287.0,51.0,0.6305996390753332
0.0,63.0,22.793893129770993,467.7519083969466,18.0,17.0,262.0,49.0,0.448022021631136
0.0,64.0,25.20504731861199,586.2555205047319,23.0,19.0,317.0,33.0,0.4403529255521383
0.0,65.0,25.26736111111111,281.8923611111111,20.0,18.0,288.0,38.0,0.4092404161899766
0.0,66.0,24.357664233576642,339.42822384428223,23.0,31.0,411.0,104.0,0.8601326587112929
0.0,67.0,24.71875,603.3125,19.0,17.0,288.0,42.0,0.2855642186132715
0.0,68.0,24.31804281345566,89.51070336391437,20.0,25.0,327.0,53.0,0.6194828385568993
0.0,69.0,24.214285714285715,162.38636363636363,18.0,19.0,308.0,44.0,0.2572886555129985
0.0,70.0,24.72945205479452,265.07876712328766,19.0,19.0,292.0,57.0,0.37662224644200093
0.0,71.0,25.828178694158076,315.1855670103093,19.0,23.0,291.0,47.0,0.36952979287649185
0.0,72.0,25.324074074074073,361.81481481481484,20.0,19.0,324.0,45.0,0.4010621646052241
0.0,73.0,24.906752411575564,380.55627009646304,18.0,19.0,311.0,36.0,0.33743060098899874
0.0,74.0,24.07168458781362,671.9784946236559,19.0,18.0,279.0,56.0,0.45735289802077944
0.0,75.0,25.08108108108108,790.331081081081,18.0,18.0,296.0,35.0,0.19030060633309792
0.0,76.0,24.94256756756757,823.8513513513514,18.0,18.0,296.0,33.0,0.2454540050551899
0.0,77.0,24.693181818181817,924.1022727272727,18.0,15.0,264.0,38.0,0.5378542888330043
0.0,78.0,24.613475177304963,8.01063829787234,17.0,18.0,282.0,39.0,0.39781090302244493
0.0,79.0,26.25657894736842,25.44078947368421,20.0,18.0,304.0,58.0,0.388280603308075
0.0,80.0,24.819935691318328,126.32797427652733,17.0,20.0,311.0,36.0,0.4495333415603102
0.0,81.0,25.12251655629139,144.39072847682118,17.0,19.0,302.0,37.0,0.3523489679503159
0.0,82.0,25.35374149659864,179.73469387755102,18.0,20.0,294.0,35.0,0.40275510403735787
0.0,83.0,26.130699088145896,214.3647416413374,20.0,19.0,329.0,43.0,0.34445861281010426
0.0,84.0,26.675757575757576,398.4909090909091,20.0,19.0,330.0,36.0,0.359910562589353
0.0,85.0,25.216494845360824,483.91752577319585,17.0,19.0,291.0,30.0,0.38270060196837485
0.0,86.0,25.0,501.0,17.0,17.0,289.0,34.0,0.0
0.0,87.0,25.379661016949154,518.1694915254237,18.0,19.0,295.0,33.0,0.4578625088356878
0.0,88.0,25.589473684210525,550.7263157894737,19.0,20.0,285.0,33.0,0.4060212989870147
0.0,89.0,25.0,620.0,17.0,17.0,289.0,35.0,0.0
0.0,90.0,25.075601374570446,636.8178694158075,18.0,17.0,291.0,37.0,0.3531449342258274
0.0,91.0,25.879478827361563,653.5472312703583,21.0,17.0,307.0,39.0,0.5901877651449794
0.0,92.0,26.493288590604028,688.6208053691275,20.0,18.0,298.0,35.0,0.3848519295278399
0.0,93.0,24.866666666666667,705.1087719298246,17.0,18.0,285.0,38.0,0.30133228521260835
0.0,94.0,24.881756756756758,722.2128378378378,17.0,18.0,296.0,39.0,0.30431758545587734
0.0,95.0,25.251633986928105,739.9542483660131,19.0,19.0,306.0,56.0,0.2137495138615171
0.0,96.0,26.318493150684933,757.2739726027397,20.0,17.0,292.0,36.0,0.3900098925772142
0.0,97.0,24.881294964028775,773.31654676259,17.0,17.0,278.0,35.0,0.3322843763904908
0.0,98.0,25.0,841.0,17.0,17.0,289.0,31.0,0.0
0.0,99.0,25.0,858.0,17.0,17.0,289.0,32.0,0.0
0.0,100.0,25.0,875.0,17.0,17.0,289.0,57.0,0.0
0.0,101.0,25.0,892.0,17.0,17.0,289.0,51.0,0.0
0.0,102.0,25.0,908.5,17.0,16.0,272.0,45.0,0.33850160019316505
0.0,103.0,28.740506329113924,75.81012658227849,20.0,35.0,158.0,127.0,0.9913266859795116
0.0,104.0,27.91566265060241,196.70180722891567,20.0,20.0,332.0,40.0,0.4404286270546772
0.0,105.0,29.09504132231405,59.59090909090909,16.0,24.0,242.0,48.0,0.7981491635097873
0.0,106.0,34.642857142857146,106.9624060150376,40.0,35.0,532.0,129.0,0.6972269196658599
0.0,107.0,35.07058823529412,235.64705882352942,29.0,19.0,255.0,64.0,0.7598146621064856
0.0,108.0,38.61625282167043,336.60496613995485,23.0,32.0,443.0,89.0,0.8088916112109755
0.0,109.0,37.82213438735178,413.32806324110675,18.0,19.0,253.0,64.0,0.36216506586728203
0.0,110.0,40.12707182320442,662.2762430939226,22.0,26.0,362.0,174.0,0.8042143056197951
0.0,111.0,40.21264367816092,537.5431034482758,21.0,20.0,348.0,34.0,0.455926290456376
0.0,112.0,42.84281842818428,80.31165311653116,21.0,28.0,369.0,47.0,0.7005838327139982
0.0,113.0,40.96686746987952,430.37048192771084,20.0,20.0,332.0,36.0,0.19093636613686638
0.0,114.0,40.80952380952381,557.5650793650793,21.0,23.0,315.0,69.0,0.6194387347572368
0.0,115.0,40.443729903536976,466.6881028938907,18.0,18.0,311.0,40.0,0.22205017992175463
0.0,116.0,40.73988439306358,580.0028901734104,19.0,25.0,346.0,177.0,0.7744978958453581
0.0,117.0,41.438311688311686,806.9577922077922,19.0,17.0,308.0,43.0,0.3473868059738563
0.0,118.0,40.730496453900706,8.25886524822695,17.0,19.0,282.0,41.0,0.5439740744054308
0.0,119.0,42.23300970873787,160.88349514563106,20.0,17.0,309.0,39.0,0.37971080508847405
0.0,120.0,41.78211009174312,257.85550458715596,19.0,30.0,436.0,104.0,0.8139032316763357
0.0,121.0,42.19543973941368,279.3257328990228,19.0,18.0,307.0,44.0,0.2805589962606972
0.0,122.0,41.96742671009772,297.4885993485342,18.0,18.0,307.0,39.0,0.3114235556602104
0.0,123.0,42.52459016393443,448.6885245901639,19.0,19.0,305.0,35.0,0.3983405396722637
0.0,124.0,41.74174174174174,601.5585585585585,18.0,20.0,333.0,41.0,0.49618580120762523
0.0,125.0,42.08588957055215,640.4110429447853,19.0,21.0,326.0,38.0,0.46950205404103706
0.0,126.0,42.29136690647482,737.3956834532374,19.0,17.0,278.0,40.0,0.40711058028528296
0.0,127.0,45.263698630136986,24.143835616438356,22.0,18.0,292.0,53.0,0.6636446401004743
0.0,128.0,43.17910447761194,40.50149253731343,21.0,21.0,335.0,53.0,0.19258844333390537
0.0,129.0,41.972136222910216,126.18885448916409,19.0,23.0,323.0,109.0,0.5391491579241777
0.0,130.0,41.60144927536232,144.36231884057972,18.0,18.0,276.0,35.0,0.44956704274787446
0.0,131.0,42.90718562874252,178.39520958083833,20.0,20.0,334.0,36.0,0.41368435480196164
0.0,132.0,42.59271523178808,315.61920529801324,18.0,19.0,302.0,36.0,0.3831489551354795
0.0,133.0,43.19298245614035,362.9736842105263,20.0,21.0,342.0,40.0,0.3399390051502627
0.0,134.0,41.49333333333333,380.8433333333333,17.0,20.0,300.0,36.0,0.47382801932669977
0.0,135.0,42.03092783505155,483.9381443298969,17.0,18.0,291.0,30.0,0.16773628238235813
0.0,136.0,42.0,501.0,17.0,17.0,289.0,31.0,0.0
0.0,137.0,42.111464968152866,518.7993630573249,17.0,19.0,314.0,32.0,0.4186726767857965
0.0,138.0,42.0,620.9439252336449,17.0,19.0,321.0,43.0,0.4469309782953159
0.0,139.0,43.29117647058823,685.0264705882353,19.0,25.0,340.0,72.0,0.6836590761596557
0.0,140.0,41.61824324324324,704.5574324324324,17.0,19.0,296.0,48.0,0.4454452797695903
0.0,141.0,42.07636363636364,721.4072727272727,17.0,17.0,275.0,36.0,0.33790505006967103
0.0,142.0,43.10333333333333,754.6733333333333,19.0,19.0,300.0,53.0,0.50430841609292
0.0,143.0,41.95593220338983,772.8135593220339,17.0,18.0,295.0,40.0,0.26576392835407364
0.0,144.0,42.0,790.0,17.0,17.0,289.0,35.0,0.0
0.0,145.0,42.0,824.0,17.0,17.0,289.0,32.0,0.0
0.0,146.0,42.0,841.0,17.0,17.0,289.0,33.0,0.0
0.0,147.0,41.94773519163763,857.993031358885,18.0,17.0,287.0,49.0,0.1382812209937463
0.0,148.0,42.0,875.0,17.0,17.0,289.0,58.0,0.0
0.0,149.0,41.98939929328622,891.8303886925795,17.0,17.0,283.0,47.0,0.23322114621958803
0.0,150.0,42.010791366906474,908.31654676259,17.0,17.0,278.0,45.0,0.23000201962813238
0.0,151.0,42.0,924.0,17.0,15.0,255.0,43.0,0.4714045207910317
0.0,152.0,41.51063829787234,59.4645390070922,16.0,24.0,282.0,70.0,0.7171944143601207
0.0,153.0,44.72886297376093,216.46647230320698,21.0,23.0,343.0,53.0,0.5492321884302799
0.0,154.0,46.78425655976677,197.72886297376093,22.0,20.0,343.0,52.0,0.37012353938171544
0.0,155.0,46.398753894081,398.3551401869159,20.0,21.0,321.0,40.0,0.3784218202866977
0.0,156.0,57.74047619047619,97.89047619047619,32.0,23.0,420.0,52.0,0.7305046986311489
0.0,157.0,49.40414507772021,110.97409326424871,16.0,15.0,193.0,191.0,0.6334843046115742
0.0,158.0,54.08275862068965,569.0655172413793,21.0,20.0,290.0,39.0,0.39155164528465675
0.0,159.0,53.71052631578947,243.83625730994152,21.0,22.0,342.0,56.0,0.4465548219253797
0.0,160.0,55.48089171974522,669.7324840764331,24.0,19.0,314.0,53.0,0.562886796079914
0.0,161.0,55.265060240963855,347.6566265060241,22.0,20.0,332.0,41.0,0.4597433892019035
0.0,162.0,56.205357142857146,415.1904761904762,21.0,22.0,336.0,39.0,0.26147022338879894
0.0,163.0,57.48376623376623,331.09415584415586,19.0,19.0,308.0,40.0,0.4723210613792597
0.0,164.0,58.60702875399361,552.0095846645368,20.0,19.0,313.0,33.0,0.4804293515314449
0.0,165.0,56.98615916955017,8.491349480968859,17.0,20.0,289.0,67.0,0.5526697216785587
0.0,166.0,57.72025723472669,61.665594855305464,20.0,21.0,311.0,46.0,0.34570983549341044
0.0,167.0,59.55949367088608,142.43291139240506,23.0,22.0,395.0,84.0,0.3651551726655323
0.0,168.0,58.48692810457516,534.8986928104575,19.0,17.0,306.0,32.0,0.383279286538992
0.0,169.0,58.71704180064309,585.9067524115756,19.0,19.0,311.0,41.0,0.445200861465621
0.0,170.0,59.41860465116279,653.4152823920266,21.0,19.0,301.0,40.0,0.38989754467900395
0.0,171.0,63.015151515151516,122.32575757575758,24.0,28.0,396.0,92.0,0.6888931345789789
0.0,172.0,66.93457943925233,197.16004672897196,53.0,49.0,856.0,197.0,0.7477211489772758
0.0,173.0,58.421052631578945,382.0394736842105,19.0,21.0,304.0,39.0,0.32826128823178846
0.0,174.0,59.37179487179487,432.81410256410254,19.0,19.0,312.0,42.0,0.3442297599704433
0.0,175.0,58.33,466.89,18.0,17.0,300.0,42.0,0.331471081097163
0.0,176.0,58.877133105802045,603.0887372013652,18.0,17.0,293.0,41.0,0.2555212426213534
0.0,177.0,58.89122807017544,636.6947368421053,18.0,17.0,285.0,47.0,0.28098747346576686
0.0,178.0,59.35143769968051,705.0926517571885,21.0,19.0,313.0,56.0,0.5767131180735359
0.0,179.0,58.98936170212766,739.0035460992908,18.0,17.0,282.0,41.0,0.36872017233126275
0.0,180.0,59.02173913043478,857.2934782608696,20.0,16.0,276.0,59.0,0.4808432173395941
0.0,181.0,57.98139534883721,45.16279069767442,17.0,21.0,215.0,69.0,0.5653240067823473
0.0,182.0,59.970099667774086,79.15614617940199,20.0,19.0,301.0,41.0,0.26651573780958576
0.0,183.0,59.62202380952381,163.4047619047619,19.0,22.0,336.0,77.0,0.629002699417749
0.0,184.0,59.2112676056338,280.2676056338028,18.0,17.0,284.0,34.0,0.16001950996350003
0.0,185.0,59.0,297.0,17.0,17.0,289.0,34.0,0.0
0.0,186.0,59.74666666666667,314.02666666666664,18.0,18.0,300.0,40.0,0.4201255360855705
0.0,187.0,59.08391608391609,450.07342657342656,17.0,17.0,286.0,40.0,0.22216818706729466
0.0,188.0,59.0,484.0,17.0,17.0,289.0,32.0,0.0
0.0,189.0,59.0,501.0,17.0,17.0,289.0,35.0,0.0
0.0,190.0,59.0,518.0,17.0,17.0,289.0,34.0,0.0
0.0,191.0,59.0,620.0,17.0,17.0,289.0,39.0,0.0
0.0,192.0,59.52671755725191,686.4809160305343,21.0,20.0,262.0,58.0,0.6116674394399013
0.0,193.0,58.91929824561404,722.2842105263157,18.0,17.0,285.0,37.0,0.42006004488521365
0.0,194.0,60.64705882352941,755.8071895424837,19.0,18.0,306.0,52.0,0.34269244950111954
0.0,195.0,58.89795918367347,772.8469387755102,17.0,18.0,294.0,35.0,0.2757299420000964
0.0,196.0,59.0,790.0,17.0,17.0,289.0,35.0,0.0
0.0,197.0,59.0,807.0,17.0,17.0,289.0,34.0,0.0
0.0,198.0,59.0,824.0,17.0,17.0,289.0,33.0,0.0
0.0,199.0,59.0,841.0,17.0,17.0,289.0,36.0,0.0
0.0,200.0,59.0,874.5,17.0,18.0,306.0,32.0,0.32917948466897967
0.0,201.0,59.0,892.0,17.0,17.0,289.0,31.0,0.0
0.0,202.0,59.0,908.5,17.0,16.0,272.0,32.0,0.33850160019316505
0.0,203.0,59.0,924.0,17.0,15.0,255.0,57.0,0.4714045207910317
0.0,204.0,67.47280334728033,229.84309623430963,38.0,28.0,478.0,165.0,0.8655350150266024
0.0,205.0,60.306451612903224,262.64193548387095,18.0,19.0,310.0,42.0,0.23323503576245977
0.0,206.0,62.93146417445483,365.01246105919006,23.0,20.0,321.0,40.0,0.5029739947092119
0.0,207.0,64.15730337078652,27.1376404494382,24.0,23.0,356.0,45.0,0.5036387498297532
0.0,208.0,69.79680365296804,395.9931506849315,30.0,24.0,438.0,127.0,0.8407970314980329
0.0,209.0,72.06046511627908,92.29767441860466,21.0,27.0,215.0,99.0,0.7235360536312466
0.0,210.0,72.3801652892562,247.0495867768595,26.0,17.0,242.0,72.0,0.8204964355714394
0.0,211.0,71.5,694.8961038961039,20.0,11.0,154.0,186.0,0.8992992661039506
0.0,212.0,72.76729559748428,568.8899371069182,20.0,19.0,318.0,47.0,0.4211135377986353
0.0,213.0,73.53869047619048,10.607142857142858,19.0,25.0,336.0,54.0,0.7233483292457837
0.0,214.0,74.86378737541528,54.57475083056478,23.0,17.0,301.0,34.0,0.5701398763982976
0.0,215.0,74.28955223880597,676.5850746268657,21.0,23.0,335.0,54.0,0.5408878372502066
0.0,216.0,77.15625,700.9166666666666,22.0,21.0,192.0,75.0,0.3917707732022142
0.0,217.0,78.49030470914127,36.393351800554015,32.0,32.0,361.0,144.0,0.7833682475573477
0.0,218.0,76.77329974811083,209.03778337531486,27.0,27.0,397.0,119.0,0.5677191979865895
0.0,219.0,75.01960784313725,351.7086834733893,20.0,23.0,357.0,42.0,0.5869798218015326
0.0,220.0,75.98675496688742,72.27152317880795,24.0,20.0,302.0,47.0,0.3196163146145643
0.0,221.0,76.74107142857143,179.64285714285714,22.0,21.0,336.0,95.0,0.48778553778051775
0.0,222.0,74.95145631067962,413.747572815534,19.0,21.0,309.0,41.0,0.30749112528453126
0.0,223.0,75.7469512195122,718.4603658536586,20.0,20.0,328.0,41.0,0.44913508690100523
0.0,224.0,77.21850899742931,160.52442159383034,23.0,22.0,389.0,38.0,0.5600395513364422
0.0,225.0,75.83946488294315,278.494983277592,18.0,19.0,299.0,36.0,0.46532759297727244
0.0,226.0,74.97196261682242,331.95327102803736,17.0,20.0,321.0,55.0,0.48201810871871803
0.0,227.0,78.20638820638821,375.0810810810811,22.0,28.0,407.0,100.0,0.7545507480282507
0.0,228.0,75.52482269503547,467.4432624113475,18.0,17.0,282.0,39.0,0.3256844100836646
0.0,229.0,76.06521739130434,657.5031055900621,19.0,20.0,322.0,37.0,0.4364096065237283
0.0,230.0,76.1067615658363,858.3879003558719,18.0,17.0,281.0,51.0,0.4389164974839303
0.0,231.0,75.87919463087249,296.2718120805369,17.0,18.0,298.0,36.0,0.3219267438759624
0.0,232.0,77.43729903536978,313.540192926045,19.0,18.0,311.0,42.0,0.3424792126809942
0.0,233.0,76.27009646302251,431.7717041800643,18.0,19.0,311.0,34.0,0.45482320325063774
0.0,234.0,76.20529801324503,450.15562913907286,17.0,20.0,302.0,41.0,0.3265806570957906
0.0,235.0,76.0,484.0,17.0,17.0,289.0,33.0,0.0
0.0,236.0,76.0,501.0,17.0,17.0,289.0,33.0,0.0
0.0,237.0,76.0,518.0,17.0,17.0,289.0,37.0,0.0
0.0,238.0,76.0,535.0,17.0,17.0,289.0,35.0,0.0
0.0,239.0,76.17301038062284,552.0173010380623,17.0,19.0,289.0,43.0,0.3424359288916886
0.0,240.0,76.16666666666667,585.8367346938776,17.0,18.0,294.0,35.0,0.35229564167620575
0.0,241.0,76.0,603.0,17.0,17.0,289.0,33.0,0.0
0.0,242.0,76.0,620.0,17.0,17.0,289.0,47.0,0.0
0.0,243.0,76.04702194357367,637.8902821316615,17.0,19.0,319.0,49.0,0.44827206106626954
0.0,244.0,75.85806451612903,737.7483870967742,17.0,19.0,310.0,44.0,0.4320090525300223
0.0,245.0,75.83276450511946,772.8668941979522,17.0,18.0,293.0,39.0,0.34731920531612903
0.0,246.0,76.0,790.0,17.0,17.0,289.0,42.0,0.0
0.0,247.0,76.91875,807.025,19.0,17.0,320.0,36.0,0.44882449770291916
0.0,248.0,76.0,824.0,17.0,17.0,289.0,50.0,0.0
0.0,249.0,75.92881355932204,841.1830508474576,17.0,18.0,295.0,55.0,0.2674111034823587
0.0,250.0,76.0,875.0,17.0,17.0,289.0,32.0,0.0
0.0,251.0,76.0,892.0,17.0,17.0,289.0,32.0,0.0
0.0,252.0,75.82156133828997,908.5315985130112,17.0,17.0,269.0,49.0,0.33309783984687336
0.0,253.0,76.125,923.9609375,17.0,16.0,256.0,47.0,0.4794099128333948
0.0,254.0,77.08888888888889,144.13777777777779,21.0,27.0,225.0,90.0,0.911207298315371
0.0,255.0,78.19218241042346,260.8469055374593,20.0,20.0,307.0,35.0,0.3292035747332156
0.0,256.0,79.01246105919003,755.6853582554517,19.0,19.0,321.0,39.0,0.38169603397105795
0.0,257.0,80.34202898550724,108.64347826086957,20.0,24.0,345.0,50.0,0.3438773905808942
0.0,258.0,83.02051282051282,127.36153846153846,21.0,24.0,390.0,36.0,0.45194478875591404
0.0,259.0,87.49894291754757,228.4418604651163,24.0,27.0,473.0,93.0,0.4292995100085124
0.0,260.0,89.70226537216828,687.7152103559871,23.0,19.0,309.0,53.0,0.5417325885409023
0.0,261.0,89.73684210526316,76.80263157894737,24.0,19.0,152.0,108.0,0.9528782203481747
0.0,262.0,90.33759590792839,91.74680306905371,24.0,24.0,391.0,79.0,0.2968152552350539
0.0,263.0,88.98630136986301,400.89383561643837,22.0,18.0,292.0,55.0,0.6829151895234225
0.0,264.0,86.03603603603604,30.675675675675677,15.0,20.0,222.0,191.0,0.6409708465399865
0.0,265.0,89.58358662613982,9.054711246200608,20.0,24.0,329.0,74.0,0.5550456385959144
0.0,266.0,92.01208459214502,193.92447129909365,24.0,26.0,331.0,154.0,0.5639945778289943
0.0,267.0,95.51838235294117,386.4852941176471,26.0,18.0,272.0,83.0,0.7460162438285779
0.0,268.0,92.14660831509846,57.19474835886214,23.0,42.0,457.0,84.0,0.8048733234829172
0.0,269.0,94.33884297520662,143.35812672176309,25.0,22.0,363.0,46.0,0.6107085559534664
0.0,270.0,108.08093525179856,245.24820143884892,56.0,45.0,556.0,184.0,0.8741036964958199
0.0,271.0,92.55806451612904,670.9612903225807,20.0,18.0,310.0,37.0,0.4826025318433319
0.0,272.0,91.00347222222223,330.5486111111111,17.0,21.0,288.0,58.0,0.5082886190773069
0.0,273.0,92.39255014326648,349.34957020057305,20.0,21.0,349.0,39.0,0.3690176495002507
0.0,274.0,93.00692041522491,416.33910034602076,19.0,18.0,289.0,36.0,0.5117295835885117
0.0,275.0,92.05607476635514,569.0,19.0,17.0,321.0,41.0,0.4469309782953159
0.0,276.0,93.12794612794613,704.9326599326599,19.0,19.0,297.0,46.0,0.47461601161325256
0.0,277.0,92.80338983050848,722.1864406779661,19.0,17.0,295.0,39.0,0.3726027352517648
0.0,278.0,94.55337078651685,256.4325842696629,22.0,23.0,356.0,43.0,0.6678436846564322
0.0,279.0,92.70093457943925,276.9252336448598,18.0,20.0,321.0,35.0,0.5410506486280103
0.0,280.0,92.87713310580205,466.9249146757679,18.0,17.0,293.0,40.0,0.24330770799661286
0.0,281.0,92.95172413793104,653.803448275862,18.0,17.0,290.0,39.0,0.36323941538193866
0.0,282.0,92.6734693877551,739.1768707482993,18.0,19.0,294.0,43.0,0.4486177230580139
0.0,283.0,93.0,907.1872791519435,18.0,17.0,283.0,56.0,0.21829973902899177
0.0,284.0,96.02925531914893,174.8962765957447,23.0,21.0,376.0,43.0,0.5705628658825836
0.0,285.0,93.3920972644377,295.6231003039514,19.0,19.0,329.0,36.0,0.2986588857806584
0.0,286.0,94.82371794871794,369.6378205128205,20.0,22.0,312.0,51.0,0.6259742364056688
0.0,287.0,93.08391608391608,433.07342657342656,17.0,17.0,286.0,33.0,0.22216818706729466
0.0,288.0,93.0,450.0,17.0,17.0,289.0,38.0,0.0
0.0,289.0,93.0,484.0,17.0,17.0,289.0,31.0,0.0
0.0,290.0,93.0,501.0,17.0,17.0,289.0,36.0,0.0
0.0,291.0,93.0,518.0,17.0,17.0,289.0,36.0,0.0
0.0,292.0,93.0,535.0,17.0,17.0,289.0,36.0,0.0
0.0,293.0,93.0,552.0,17.0,17.0,289.0,46.0,0.0
0.0,294.0,93.0,586.0,17.0,17.0,289.0,37.0,0.0
0.0,295.0,93.0,603.0,17.0,17.0,289.0,37.0,0.0
0.0,296.0,93.0,620.0,17.0,17.0,289.0,53.0,0.0
0.0,297.0,93.0,637.0,17.0,17.0,289.0,38.0,0.0
0.0,298.0,93.02287581699346,772.8071895424837,19.0,19.0,306.0,37.0,0.45755182328477423
0.0,299.0,92.66894197952219,790.4436860068259,18.0,19.0,293.0,38.0,0.3143330421090973
0.0,300.0,92.81506849315069,823.8938356164383,17.0,18.0,292.0,50.0,0.3590989917636273
