,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.21446601361444437
19,0.29814239699997197
20,0.29814239699997197
21,0.3590996646753662
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.21446601361444437
41,0.21446601361444437
42,0.29814239699997197
43,0.4079586499233487
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.21446601361444437
63,0.29946073743589413
64,0.2969109016885648
65,0.3590996646753662
66,0.22093506261148735
67,0.3558153813594458
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.4079586499233487
88,0.2990988980585803
89,0.3063867202875337
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.21446601361444437
109,0.3590996646753662
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,0.29814239699997197
130,0.29814239699997197
131,0.4079586499233487
132,0.0
133,0.0
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.21446601361444437
151,0.29814239699997197
152,0.29814239699997197
153,0.3590996646753662
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.21446601361444437
173,0.29935164332618214
174,0.2974590059021181
175,0.3590996646753662
176,0.2172226178424873
177,0.36065922585050175
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.4079586499233487
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.21446601361444437
218,0.3590996646753662
219,0.4079586499233487
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.2986505803340093
240,0.29814239699997197
241,0.4079586499233487
242,0.21443753215662437
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,0.0
257,0.0
258,0.0
259,0.0
260,0.0
261,0.21446601361444437
262,0.29814239699997197
263,0.4079586499233487
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0
271,0.0
272,0.0
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.21446601361444437
283,0.29814239699997197
284,0.29814239699997197
285,0.3590996646753662
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,0.0
303,0.0
304,0.21446601361444437
305,0.21446601361444437
306,0.29814239699997197
307,0.4079586499233487
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,0.0
320,0.0
321,0.0
322,0.0
323,0.0
324,0.0
325,0.0
326,0.21446601361444437
327,0.29814239699997197
328,0.29814239699997197
329,0.3590996646753662
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,0.0
344,0.0
345,0.0
346,0.0
347,0.0
348,0.21446601361444437
349,0.30425592792172074
350,0.3016545159540094
351,0.3590996646753662
352,0.21261515991638874
353,0.357730063904314
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,0.0
366,0.0
367,0.0
368,0.0
369,0.0
370,0.0
371,0.0
372,0.0
373,0.4079586499233487
374,0.298205180651103
375,0.29914334237509793
376,0.0
377,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,0.0
393,0.0
394,0.21446601361444437
395,0.3590996646753662
396,0.0
397,0.21446601361444437
398,0.0
399,0.0
400,0.0
401,0.21446601361444437
402,0.21446601361444437
403,0.21446601361444437
404,0.21446601361444437
405,0.0
406,0.21446601361444437
407,0.21446601361444437
408,0.0
409,0.21446601361444437
410,0.21446601361444437
411,0.21446601361444437
412,0.21446601361444437
413,0.21446601361444437
414,0.0
415,0.26438252364634307
416,0.19286558826648387
417,0.29488391230979416
418,0.29814239699997197
419,0.238939755171174
420,0.21446601361444437
421,0.29821643928210156
422,0.29814239699997197
423,0.29814239699997197
424,0.17389541523537763
425,0.30569213592410305
426,0.2143790028171974
427,0.29814239699997197
428,0.29814239699997197
429,0.21446601361444437
430,0.21446601361444437
431,0.29814239699997197
432,0.29814239699997197
433,0.29814239699997197
434,0.29814239699997197
435,0.29814239699997197
436,0.29814239699997197
437,0.275672392699973
438,0.2218972782501804
439,0.28960917272390224
440,0.3620182954166843
441,0.3590996646753662
442,0.14954632820898847
443,0.3590996646753662
444,0.29814239699997197
445,0.29814239699997197
446,0.29814239699997197
447,0.29814239699997197
448,0.29814239699997197
449,0.3590996646753662
450,0.24551117998576047
451,0.14533288605081274
452,0.3073964887433157
453,0.29814239699997197
454,0.29814239699997197
455,0.29814239699997197
456,0.29814239699997197
457,0.29814239699997197
458,0.29814239699997197
459,0.29814239699997197
460,0.29814239699997197
461,0.0897881886980953
462,0.40797723110642137
463,0.4079586499233487
464,0.4079586499233487
465,0.4079586499233487
